expr;mon_ru;mon_lu;mon_rd;mon_ld;quant;cons_l;cons_r;compl
lambda a, b: (set(b) <= set(a) and len(a) == 4);0.7015441877224761;0.7015441877224761;1.0;0.6938255985012322;1.0;0.7636207777290227;0.7549546023243103;115.04194152891046
lambda a, b: (set(b) <= set(a) and len(b) == 4);0.5851517280753613;1.0;0.7593728024505778;0.4018181496414778;1.0;0.8736804139402451;1.0;586.166083028258
lambda a, b: (set(b) <= set(a) and len(a) == 5);0.6971239189324897;0.6971239189324897;1.0;0.6209539248359113;1.0;0.7587223647882197;0.7473223935222935;131.47650460446908
lambda a, b: (set(b) <= set(a) and len(b) == 5);0.6688030105787596;1.0;0.6853729819344203;0.2883950933730012;1.0;0.9001632355723089;1.0;564.2533322608465
lambda a, b: (set(b) <= set(a) and len(a) == 6);0.6960747260270708;0.6960747260270708;1.0;0.5375561060782514;1.0;0.7560651254695295;0.741053484868907;147.9110676800277
lambda a, b: (set(b) <= set(a) and len(b) == 6);0.7521740418065883;1.0;0.6102486219991609;0.2184293905333995;1.0;0.9276352432023951;1.0;503.9932676504649
lambda a, b: (set(b) <= set(a) and len(a) == 7);0.7016321899709708;0.7016321899709708;1.0;0.4397680921661338;1.0;0.7580585873908453;0.7376455700682477;164.34563075558634
lambda a, b: (set(b) <= set(a) and len(b) == 7);0.8289139222711032;1.0;0.5370141992635306;0.1972052424164995;1.0;0.9528667172212766;1.0;419.0813584267452
lambda a, b: (set(b) <= set(a) and len(a) == 8);0.7210288866086259;0.7210288866086259;1.0;0.3227250597355056;1.0;0.7702786872077485;0.7406647227547145;180.780193831145
lambda a, b: (set(b) <= set(a) and len(b) == 8);0.8947992199187322;1.0;0.46785984457083474;0.21955170706421578;1.0;0.9736837761069047;1.0;301.3003230519083
lambda a, b: (set(b) <= set(a) and len(a) == 9);0.7745991304181679;0.7745991304181679;1.0;0.1795787140621311;1.0;0.809181576585879;0.7602789939676412;197.21475690670363
lambda a, b: (set(b) <= set(a) and len(b) == 9);0.94922940099142;1.0;0.40614086945527905;0.275802762422252;1.0;0.9893240893531012;1.0;164.34563075558634
lambda a, b: (set(b) <= set(a) and len(a) != 1);0.7111777250777032;1.0;1.0;0.0;1.0;0.8457841596234603;0.9993912185424533;339.6476368948785
lambda a, b: (set(b) <= set(a) and len(b) != 1);0.7037686865882535;1.0;0.9738021118640308;0.00026273552044508985;1.0;0.8506779897697581;1.0;586.166083028258
lambda a, b: (set(b) <= set(a) and len(a) != 2);0.7121093449971712;0.9983679059702338;1.0;0.0;1.0;0.8461564280486339;0.9988040386811564;342.38673074080486
lambda a, b: (set(b) <= set(a) and len(b) != 2);0.6913547450244029;1.0;0.9372910999549962;0.0015616277251342403;1.0;0.8566751712841935;1.0;712.1643999408742
lambda a, b: (set(b) <= set(a) and len(a) != 3);0.7136950964761302;0.997017166956646;1.0;0.0;1.0;0.8468616274567937;0.9976776762241537;336.908543048952
lambda a, b: (set(b) <= set(a) and len(b) != 3);0.6726070382520664;1.0;0.893454779271787;0.006193885287084089;1.0;0.8605129109877043;1.0;788.8590276268145
lambda a, b: (set(b) <= set(a) and len(a) != 4);0.7163179329173706;0.994591621687835;1.0;0.0;1.0;0.8481826171588067;0.9955305476678702;339.6476368948785
lambda a, b: (set(b) <= set(a) and len(b) != 4);0.6574190497129369;1.0;0.8626053490605075;0.01754211749510326;1.0;0.8565227396369508;1.0;818.9890599320054
lambda a, b: (set(b) <= set(a) and len(a) != 5);0.7204756838870978;0.9902793411024711;1.0;0.0;1.0;0.850618241670127;0.9914679431715497;336.908543048952
lambda a, b: (set(b) <= set(a) and len(b) != 5);0.6574190497129369;1.0;0.8626053490605075;0.03677766496069357;1.0;0.8468909406004412;1.0;805.2935907023732
lambda a, b: (set(b) <= set(a) and len(a) != 6);0.726605945479466;0.9826890213627032;1.0;0.0;1.0;0.8550006218199949;0.9838468945313051;339.6476368948785
lambda a, b: (set(b) <= set(a) and len(b) != 6);0.6726070382520664;1.0;0.893454779271787;0.055831956642605096;1.0;0.8408763474925942;1.0;788.8590276268145
lambda a, b: (set(b) <= set(a) and len(a) != 7);0.7343288979819107;0.9694345036501862;1.0;0.0;1.0;0.8625416110121866;0.969688969118855;336.908543048952
lambda a, b: (set(b) <= set(a) and len(b) != 7);0.6913547450244029;1.0;0.9372910999549962;0.056963785312384774;1.0;0.8409917610795505;1.0;736.8162445542122
lambda a, b: (set(b) <= set(a) and len(a) != 8);0.7397547817637635;0.9463058259207737;1.0;0.0;1.0;0.8741244899018993;0.9437068681090008;339.6476368948785
lambda a, b: (set(b) <= set(a) and len(b) != 8);0.7037686865882535;1.0;0.9738021118640308;0.036640739582392;1.0;0.8432982719772326;1.0;643.6870537927132
lambda a, b: (set(b) <= set(a) and len(a) != 9);0.7271344328722101;0.9051178490111355;1.0;0.0;1.0;0.8832692952903418;0.8975356380825268;345.12582458673137
lambda a, b: (set(b) <= set(a) and len(b) != 9);0.7087252906477655;1.0;0.9934798524520914;0.013963579725685071;1.0;0.8448433376536284;1.0;512.2105491882442
lambda a, b: (set(b) <= set(a) and len(b) != 10);0.7098514653990212;1.0;1.0;0.0024734613271485406;1.0;0.8453204323521791;1.0;377.9949507378486
lambda a, b: (set(b) <= set(a) and len(b) >= 2);0.7229555807078383;1.0;0.9703560469787725;0.00028631565881831467;1.0;0.8520223787727836;1.0;561.51423841492
lambda a, b: (set(b) <= set(a) and len(a) >= 3);0.7133381154390142;1.0;1.0;0.0;1.0;0.84656179121389;0.9984948644394884;325.95216766524624
lambda a, b: (set(b) <= set(a) and len(b) >= 3);0.743432833721027;1.0;0.920277226212196;0.0018326867815456893;1.0;0.8640103365283951;1.0;610.8179276415959
lambda a, b: (set(b) <= set(a) and len(a) >= 4);0.7171443160435715;1.0;1.0;0.0;1.0;0.8480501850073465;0.9968953612586607;309.5176045896876
lambda a, b: (set(b) <= set(a) and len(b) >= 4);0.7751621575403188;1.0;0.8433261205422818;0.007819731261020646;1.0;0.8833136124245125;1.0;627.2524907171545
lambda a, b: (set(b) <= set(a) and len(a) >= 5);0.7237823992693009;1.0;1.0;0.0;1.0;0.8508830351606775;0.993958123607705;295.8221353600554
lambda a, b: (set(b) <= set(a) and len(b) >= 5);0.815394970735969;1.0;0.7498512318479554;0.02401759213119814;1.0;0.9076518373957627;1.0;594.3833645660372
lambda a, b: (set(b) <= set(a) and len(a) >= 6);0.7352615439385115;1.0;1.0;0.0;1.0;0.8562455881613746;0.9885521181359797;279.3875722844968
lambda a, b: (set(b) <= set(a) and len(b) >= 6);0.8590889879555086;1.0;0.6526155094747985;0.056523750972283016;1.0;0.933211053369221;1.0;534.1232999556556
lambda a, b: (set(b) <= set(a) and len(a) >= 7);0.7550372844408876;1.0;1.0;0.0;1.0;0.8663614758003217;0.9786555564538474;265.6921030548646
lambda a, b: (set(b) <= set(a) and len(b) >= 7);0.9012505936590576;1.0;0.5606935538437334;0.1081650288835222;1.0;0.9565698986908482;1.0;438.2550153482303
lambda a, b: (set(b) <= set(a) and len(a) >= 8);0.7893701597811884;1.0;1.0;0.0;1.0;0.8854983529047606;0.9606349590851574;249.25753997930596
lambda a, b: (set(b) <= set(a) and len(b) >= 8);0.9386447207876665;1.0;0.47871944337277383;0.17750973074435117;1.0;0.9757364791979728;1.0;320.4739799733934
lambda a, b: (set(b) <= set(a) and len(a) >= 9);0.8514084088241987;1.0;1.0;0.0;1.0;0.9224718915532341;0.9276872560180115;235.56207074967378
lambda a, b: (set(b) <= set(a) and len(b) >= 9);0.9703441557791829;1.0;0.40967478548853586;0.2613542677193834;1.0;0.990127788633008;1.0;169.82381844743924
lambda a, b: (set(b) <= set(a) and len(b) <= 1);0.3757341452361507;1.0;1.0;0.8450447815608326;1.0;0.8112405706743919;1.0;397.1686076593337
lambda a, b: (set(b) <= set(a) and len(b) <= 2);0.4469339756905871;1.0;1.0;0.7041684078560002;1.0;0.8122022608924059;1.0;547.8187691852879
lambda a, b: (set(b) <= set(a) and len(b) <= 3);0.5195416130429777;1.0;1.0;0.550742021587828;1.0;0.8161575470078976;1.0;632.7306784090075
lambda a, b: (set(b) <= set(a) and len(b) <= 4);0.5885779976054156;1.0;1.0;0.3933449955990852;1.0;0.8226634984885111;1.0;684.7734614816097
lambda a, b: (set(b) <= set(a) and len(b) <= 5);0.6457481092216695;1.0;1.0;0.2484959782853704;1.0;0.8305875059854952;1.0;692.9907430193891
lambda a, b: (set(b) <= set(a) and len(b) <= 6);0.6837659466759238;1.0;1.0;0.13306551406992573;1.0;0.8378617156951941;1.0;668.3388984060512
lambda a, b: (set(b) <= set(a) and len(b) <= 7);0.7024162870910053;1.0;1.0;0.05640903911943662;1.0;0.8426731246011775;1.0;599.8615522578903
lambda a, b: (set(b) <= set(a) and len(b) <= 8);0.7086126685696188;1.0;1.0;0.016603436769915603;1.0;0.8447832649204006;1.0;498.5150799586119
lambda a, b: (set(a) < set(b) and len(a) % 2 == 0);1.0;0.5880484776141601;0.13234501153444023;0.7498909358455838;1.0;0.9983221728355206;0.8661484311777234;599.8615522578903
lambda a, b: (set(a) < set(b) and len(b) % 2 == 0);0.8798593454828556;0.7836657131024707;0.002267058706307279;1.0;1.0;0.8739307601493407;0.9190075199654214;350.6040122785842
lambda a, b: (set(a) < set(b) and len(a) % 2 != 0);1.0;0.5914440830561855;0.12800995805046012;0.7492550308594443;1.0;0.9979726603625569;0.8664636093141863;586.166083028258
lambda a, b: (set(a) < set(b) and len(b) % 2 != 0);0.7638367563856919;0.698677088706981;0.19149164220120907;1.0;1.0;0.7815307763365602;0.7691795452340964;290.3439476682026
lambda a, b: (set(a) < set(b) and len(a) == 1);1.0;0.36921358872980314;0.8319944818766699;0.9430548711058063;1.0;0.9934765117379635;0.8239459510187374;410.8640768889659
lambda a, b: (set(a) < set(b) and len(a) == 2);1.0;0.43520976428279334;0.6905224018306066;0.8911338179303447;1.0;0.9976161395939134;0.8352337183366824;506.73236149639126
lambda a, b: (set(a) < set(b) and len(b) == 2);0.7219954810386944;0.6952050363079607;0.8437813051007078;1.0;1.0;0.7770343509395186;0.7816986625772409;82.17281537779317
lambda a, b: (set(a) < set(b) and len(a) == 3);1.0;0.5067818221497957;0.5423777018678491;0.8308730047224426;1.0;0.9987427627787422;0.8519022211473315;564.2533322608465
lambda a, b: (set(a) < set(b) and len(b) == 3);0.7114426058078422;0.6978470938396513;0.7735354537101353;1.0;1.0;0.7654886831975105;0.7725287275312411;98.60737845335181
lambda a, b: (set(a) < set(b) and len(a) == 4);1.0;0.5854063805567797;0.4016682215512525;0.7624223600413937;1.0;0.9991029230595867;0.8742388035192288;583.4269891823316
lambda a, b: (set(a) < set(b) and len(b) == 4);0.703533520993693;0.6963601566742348;0.7046002899205126;1.0;1.0;0.7560140386483327;0.7651963444700409;123.25922306668977
lambda a, b: (set(a) < set(b) and len(a) == 5);1.0;0.6692248361651325;0.28829031974989505;0.6893548022505104;1.0;0.9991595726416435;0.9007281924231221;558.7751445689936
lambda a, b: (set(a) < set(b) and len(b) == 5);0.6981976258135333;0.6943261847983198;0.6293828962520858;1.0;1.0;0.7478517076058653;0.7595777029062241;147.9110676800277
lambda a, b: (set(a) < set(b) and len(a) == 6);1.0;0.7529320722092298;0.21832589518076695;0.6161827715113679;1.0;0.9989728895072558;0.9283744697899636;503.9932676504649
lambda a, b: (set(a) < set(b) and len(b) == 6);0.6966552295952948;0.6945269544367441;0.5440214512609285;1.0;1.0;0.7413102531863577;0.7565310461322903;172.56291229336568
lambda a, b: (set(a) < set(b) and len(a) == 7);1.0;0.8305336772194681;0.19703817106816313;0.5468251652081755;1.0;0.9983402752056101;0.9541443373411592;416.3422645808187
lambda a, b: (set(a) < set(b) and len(b) == 7);0.7019425041424725;0.7007473048562709;0.4446741119478982;1.0;1.0;0.7377578636665194;0.758310215905994;197.21475690670363
lambda a, b: (set(a) < set(b) and len(a) == 8);1.0;0.8992168398496589;0.2190685311372882;0.485594501930938;1.0;0.996339825345945;0.9767206064075666;304.03941689783477
lambda a, b: (set(a) < set(b) and len(b) == 8);0.7211885396977028;0.7204937267408622;0.32643398922768896;1.0;1.0;0.7406970716693348;0.7704101550029917;221.86660152004157
lambda a, b: (set(a) < set(b) and len(a) == 9);1.0;0.966785405067402;0.27318884671972243;0.4426558262584783;1.0;0.9883674457934934;1.0;169.82381844743924
lambda a, b: (set(a) < set(b) and len(b) == 9);0.7746709642169554;0.7742306284565119;0.18238831199190164;1.0;1.0;0.7602597222298715;0.809242389182822;246.51844613337954
lambda a, b: (set(a) < set(b) and len(b) == 10);1.0;0.9985788679265187;0.002144095750166053;1.0;1.0;0.8647356579809982;1.0;309.5176045896876
lambda a, b: (set(a) < set(b) and len(a) != 1);1.0;0.702754417260834;0.002721793251368343;0.9745025259175278;1.0;0.9981418322350766;0.8518131931660029;662.8607107141984
lambda a, b: (set(a) < set(b) and len(b) != 1);1.0;0.7101599884351737;0.0024707421830941767;1.0;1.0;0.9975691810676128;0.846882697182221;408.12498304303944
lambda a, b: (set(a) < set(b) and len(a) != 2);1.0;0.6903368567289623;0.004003912772276852;0.9379715258688851;1.0;0.9980440101165802;0.8578856495719441;802.5544968564467
lambda a, b: (set(a) < set(b) and len(b) != 2);0.9991100042673214;0.7110882198325184;0.002470197537772889;1.0;1.0;0.9971183771715395;0.8472651299055128;416.3422645808187
lambda a, b: (set(a) < set(b) and len(a) != 3);1.0;0.6715778856719461;0.00863850011414935;0.8940629829976454;1.0;0.9978808336736935;0.8618276359116892;884.7273122342399
lambda a, b: (set(a) < set(b) and len(b) != 3);0.9976672403852022;0.7126679662025538;0.0024691074267586544;1.0;1.0;0.9961251194613541;0.8479834500140497;410.8640768889659
lambda a, b: (set(a) < set(b) and len(a) != 4);1.0;0.6563752044074636;0.020074503517892306;0.8632118123313931;1.0;0.9977226433946149;0.857906352521698;912.1182506935043
lambda a, b: (set(a) < set(b) and len(b) != 4);0.9951574886662479;0.7152802879876328;0.002466923909618446;1.0;1.0;0.994105204740887;0.8493226137673249;408.12498304303944
lambda a, b: (set(a) < set(b) and len(a) != 5);1.0;0.6563752044074636;0.03954729841464355;0.8634008287557706;1.0;0.9977019835683305;0.8482458015826533;892.9445937720193
lambda a, b: (set(a) < set(b) and len(b) != 5);0.9907609533661015;0.7194198954909752;0.0024625435847849264;1.0;1.0;0.9901590515451105;0.8517854008974048;408.12498304303944
lambda a, b: (set(a) < set(b) and len(a) != 6);1.0;0.6715778856719461;0.05890585524617331;0.8947165454083887;1.0;0.9978216252942175;0.8421523989400245;868.2927491586813
lambda a, b: (set(a) < set(b) and len(b) != 6);0.9830812156730749;0.7255194914460529;0.002453728873801131;1.0;1.0;0.9826344226913334;0.8562114890439849;408.12498304303944
lambda a, b: (set(a) < set(b) and len(a) != 7);1.0;0.6903368567289623;0.06010502686463748;0.9393771243284568;1.0;0.9979485694289899;0.8422132933775337;791.5981214727409
lambda a, b: (set(a) < set(b) and len(b) != 7);0.9697257259611234;0.7331925645838844;0.002435875707849866;1.0;1.0;0.9685342721389568;0.8638277428495758;408.12498304303944
lambda a, b: (set(a) < set(b) and len(a) != 8);1.0;0.702754417260834;0.03953370557283997;0.977257586098707;1.0;0.9980049451197717;0.8445094588458844;668.3388984060512
lambda a, b: (set(a) < set(b) and len(b) != 8);0.9464723567787365;0.7385445190561002;0.002399209016863746;1.0;1.0;0.9425294033378001;0.8755485457762027;408.12498304303944
lambda a, b: (set(a) < set(b) and len(a) != 9);1.0;0.7077116559323315;0.016588753615274232;1.0;1.0;0.9979887346266232;0.8460837212137715;498.5150799586119
lambda a, b: (set(a) < set(b) and len(b) != 9);0.9051026779057717;0.7258380616627867;0.002321404873077415;1.0;1.0;0.8961385931301995;0.8849525858236399;408.12498304303944
lambda a, b: (set(a) < set(b) and len(b) != 10);0.8244079560984348;0.649939140384451;0.20641045895947885;1.0;1.0;0.8556430213819465;0.7315357415954515;347.8649184326578
lambda a, b: (set(a) < set(b) and len(a) >= 2);1.0;0.7225790217366056;0.002742864247777921;0.9713895574571847;1.0;0.9981344024950016;0.8531662255166858;619.0352091793752
lambda a, b: (set(a) < set(b) and len(a) >= 3);1.0;0.7430759558778599;0.004259721658794846;0.9218634868090851;1.0;0.9983247347097786;0.8650496790990939;701.2080245571684
lambda a, b: (set(a) < set(b) and len(b) >= 3);1.0;0.7124266475226597;0.0024699251126566457;1.0;1.0;0.996962657103638;0.8474688014485642;394.42951381340725
lambda a, b: (set(a) < set(b) and len(a) >= 4);1.0;0.774798484614692;0.010212810181141285;0.845658868566849;1.0;0.9983964517632046;0.8843347674060997;734.0771507082857
lambda a, b: (set(a) < set(b) and len(b) >= 4);1.0;0.7163358674318421;0.0024680162186755394;1.0;1.0;0.9956377594183907;0.8487767393816116;380.7340445837751
lambda a, b: (set(a) < set(b) and len(a) >= 5);1.0;0.814981313626716;0.02643463895820486;0.75336519210887;1.0;0.998296195778753;0.908778978074974;720.3816814786536
lambda a, b: (set(a) < set(b) and len(b) >= 5);1.0;0.7230722079784044;0.002463914350675389;1.0;1.0;0.992957009563943;0.8514422691519719;369.7776692000693
lambda a, b: (set(a) < set(b) and len(a) >= 6);1.0;0.858547553011838;0.059153062355842057;0.6581689875677887;1.0;0.9979142920704522;0.9346580608740488;654.643429176419
lambda a, b: (set(a) < set(b) and len(b) >= 6);1.0;0.7346427593508791;0.00245538719238092;1.0;1.0;0.987785909826434;0.8566531152193411;356.0821999704371
lambda a, b: (set(a) < set(b) and len(a) >= 7);1.0;0.9004138683006913;0.11145893307953558;0.5699645582215767;1.0;0.9969637464251482;0.9587979896955043;542.340581493435
lambda a, b: (set(a) < set(b) and len(b) >= 7);1.0;0.7545000014543501;0.0024378433295160207;1.0;1.0;0.9780988443636492;0.8666356012052279;345.12582458673137
lambda a, b: (set(a) < set(b) and len(a) >= 8);1.0;0.9370842792701675;0.18267642033946163;0.49521024978608497;1.0;0.9946204711213005;0.9799525048817528;377.9949507378486
lambda a, b: (set(a) < set(b) and len(b) >= 8);1.0;0.7888989130815758;0.00240154046767993;1.0;1.0;0.9602587356628525;0.8856597970696127;331.4303553570992
lambda a, b: (set(a) < set(b) and len(b) >= 9);1.0;0.8509703059573862;0.0023242554344881095;1.0;1.0;0.9274602516106307;0.922542607411981;320.4739799733934
lambda a, b: (set(a) < set(b) and len(a) <= 1);1.0;0.37501186721806035;0.842634862812475;1.0;1.0;0.9943821732912481;0.8134814346089165;432.7768276563774
lambda a, b: (set(a) < set(b) and len(a) <= 2);1.0;0.44633745878436737;0.7030547500679838;1.0;1.0;0.996339087831184;0.8139493343753281;556.0360507230672
lambda a, b: (set(a) < set(b) and len(b) <= 2);0.7391414866624408;0.672659901432638;0.8740334074700705;1.0;1.0;0.7949651518978215;0.7741972193877086;93.12919076149895
lambda a, b: (set(a) < set(b) and len(a) <= 3);1.0;0.5190159631719035;0.5501742905715298;1.0;1.0;0.9974731115227895;0.8175175137563576;643.6870537927132
lambda a, b: (set(a) < set(b) and len(b) <= 3);0.7399736561034973;0.6655569417668777;0.8165909613787541;1.0;1.0;0.7957385115703439;0.7582763599619706;125.99831691261622
lambda a, b: (set(a) < set(b) and len(a) <= 4);1.0;0.5880484776141601;0.39302884807791305;1.0;1.0;0.9979986374193245;0.8238330624169372;690.2516491734627
lambda a, b: (set(a) < set(b) and len(b) <= 4);0.740076699785732;0.657256656237287;0.753721683486739;1.0;1.0;0.7961687905171768;0.7444767693363903;164.34563075558634
lambda a, b: (set(a) < set(b) and len(a) <= 5);1.0;0.6451600315861292;0.2483152514466186;1.0;1.0;0.9981982145096712;0.8316995810611107;701.2080245571684
lambda a, b: (set(a) < set(b) and len(b) <= 5);0.7406489871788333;0.6482794576515589;0.6804643754269397;1.0;1.0;0.7967724520829262;0.7321859298077587;199.95385075263005
lambda a, b: (set(a) < set(b) and len(a) <= 6);1.0;0.6830849575913813;0.13296779147748217;1.0;1.0;0.9982124010884298;0.8390012517551887;671.0779922519777
lambda a, b: (set(a) < set(b) and len(b) <= 6);0.743630781937892;0.6397427226221002;0.5939844500965176;1.0;1.0;0.7987749532818783;0.7216682750845314;238.30116459560023
lambda a, b: (set(a) < set(b) and len(a) <= 7);1.0;0.7016272322965948;0.056364260464805804;1.0;1.0;0.9981211206527105;0.8438877419445925;605.3397399497431
lambda a, b: (set(a) < set(b) and len(b) <= 7);0.7523528865244562;0.6336457779452627;0.49049046006929675;1.0;1.0;0.804527055157368;0.7142815325839399;273.90938459264396
